Release_Date,Title,Overview,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,Poster_Url,Original_Language_num,Genre_num
1/15/1992 0:00,Twin Dragons,twins separated birth hong kong gangster york concert pianist pianist travels hong kong concert inevitably mistaken ,21.347,259,6.6,cn,Comedy Action,https://image.tmdb.org/t/p/original/tm153lMrHy6HykEYwoP0EI3dQ8k.jpg,3,0.141935101
1/17/1992 0:00,Juice,harlem friends bishop steel raheem dabble petty crime decide knocking convenience store bishop magnetic leader group aspirations wants happens night robbery unfortunately bishop willing take answer game keeps ,17.676,299,7.2,en,Crime Drama Thriller,https://image.tmdb.org/t/p/original/fLOB1MdIf2jWexxOzq441lNTIpW.jpg,8,0.254524484
1/22/1992 0:00,The Lover,poor french teenage girl engages illicit affair wealthy chinese heir saigon time young life control wields deftly besotted lover series clandestine meetings torrid encounters ,19.781,460,6.8,fr,Drama Romance,https://image.tmdb.org/t/p/original/hqaLbvXfCcom3UQImk0S1bgCL0U.jpg,14,0.197753833
1/29/1992 0:00,Children of the Corn II: The Final Sacrifice,arriving gatlin nebraska news reporter wind story youth town murdering parents finds series brutal murders revealed worshipers corn stalks stop carry plans ,21.138,152,4.7,en,Horror,https://image.tmdb.org/t/p/original/5UaH4zhfKT1taJGHUwPxm29ZENf.jpg,8,0.047619048
2/7/1992 0:00,Final Analysis,psychiatrist becomes romantically involved sister patients influence controlling gangster husband threatens destroy ,16.134,193,5.6,en,Drama Thriller Romance,https://image.tmdb.org/t/p/original/5CXRmmLVSLmhLrMSygVBmseR2MU.jpg,8,0.279232548
2/14/1992 0:00,Wayne's World,adventures amiably aimless metal head friends wayne garth wayne basement pair broadcast talk show called wayne world local access television show comes attention sleazy network executive wants produce budget version wayne world wants wayne girlfriend rock singer named cassandra wayne garth battle executive show cassandra ,17.063,1747,6.7,en,Comedy Music,https://image.tmdb.org/t/p/original/rsgklbt5KxeuUuchehnLACxzisP.jpg,8,0.185554038
2/21/1992 0:00,All Ladies Do It,diana roman wife happily married sympathetic paolo keen playing benign games seduction resisting advances chic lingerie shop owner silvio narrates adventures paolo order stimulate monotonous sexual life influence lesbian friend antonietta raunchy sister nadia diana starts move ongoings further paolo prone believing events narrated merely fantasies ,23.248,266,4.4,it,Comedy Drama,https://image.tmdb.org/t/p/original/6Wzhfs1udDyEAwepW5SZsSwjNhk.jpg,20,0.186251123
2/21/1992 0:00,Stop! Or My Mom Will Shoot,tough police sergeant mother comes visit promptly starts trying life embarrassment birthday buys machine begins further interfere love life eventually helping case ,14.284,788,5.3,en,Action Comedy,https://image.tmdb.org/t/p/original/meHDNuHPqCTOjgU3COImhxVa5H0.jpg,8,0.141935101
3/5/1992 0:00,The Lawnmower Man,simple turned genius application computer science ,19.862,545,5.5,en,Science Fiction Horror,https://image.tmdb.org/t/p/original/1VLqWcel87oYVmN383FgSH0mCTY.jpg,8,0.196794586
3/6/1992 0:00,Gladiator,tommy riley moved chicago nice place keeps goes school street fight noticed quickly falls world illegal underground boxing punches kill ,24.395,217,7.5,en,Action Drama,https://image.tmdb.org/t/p/original/24eDtuux6l0Mgl8sX8fSxa20HEh.jpg,8,0.139554118
